race_date,stadium_number,race_number,race_closed_at,race_grade_number,race_title,boat_number,racer_number,racer_name,racer_class_number,racer_age,racer_weight,racer_flying_count,racer_late_count,racer_average_start_timing,racer_national_top_1_percent,racer_national_top_2_percent,racer_national_top_3_percent,racer_local_top_1_percent,racer_local_top_2_percent,racer_local_top_3_percent,racer_assigned_motor_top_2_percent,racer_assigned_motor_top_3_percent,racer_assigned_boat_top_2_percent,racer_assigned_boat_top_3_percent
2025-09-11,2,1,2025-09-11 10:47:00,5,第41回日本モーターボート選手会会長賞,3,4182,吉田 和仁,3,41,55.2,1,0,0.16,4.3,17.39,35.87,4.88,41.18,41.18,25,40,41.18,52.94
2025-09-11,2,1,2025-09-11 10:47:00,5,第41回日本モーターボート選手会会長賞,4,4268,和合 俊介,3,39,60.2,0,0,0.16,3.69,14.94,28.74,4,0,25,40.74,55.56,40,56
2025-09-11,2,1,2025-09-11 10:47:00,5,第41回日本モーターボート選手会会長賞,5,3742,宮地 秀祈,3,51,52,0,0,0.18,4.26,16.22,39.19,4,16.67,33.33,37.5,50,20,33.33
2025-09-11,2,1,2025-09-11 10:47:00,5,第41回日本モーターボート選手会会長賞,6,5327,西田 和加,4,21,49.2,0,0,0.21,1.29,0,1.72,1.08,0,0,19.23,50,12.5,25
2025-09-11,2,2,2025-09-11 11:16:00,5,第41回日本モーターボート選手会会長賞,1,5171,清水 未唯,4,24,55.2,0,0,0.16,3.43,12.5,19.64,0,0,0,29.63,51.85,40,65
2025-09-11,2,2,2025-09-11 11:16:00,5,第41回日本モーターボート選手会会長賞,2,3297,藤丸 光一,3,58,49.5,0,0,0.19,4.46,18.48,42.39,4.5,20,40,54.55,72.73,23.08,34.62
2025-09-11,2,2,2025-09-11 11:16:00,5,第41回日本モーターボート選手会会長賞,3,3505,山田 竜一,2,54,52,0,0,0.15,5.18,32.73,52.73,5.68,32.5,55,50,57.69,39.13,69.57
2025-09-11,2,2,2025-09-11 11:16:00,5,第41回日本モーターボート選手会会長賞,4,4118,宇佐見 淳,1,44,52,0,0,0.15,6.17,45.24,59.52,6.57,47.83,63.04,44.44,70.37,56.52,69.57
2025-09-11,2,2,2025-09-11 11:16:00,5,第41回日本モーターボート選手会会長賞,5,5399,長野 未来,4,23,44.5,0,0,,1.09,0,0,0,0,0,24,40,50,59.09
2025-09-11,2,2,2025-09-11 11:16:00,5,第41回日本モーターボート選手会会長賞,6,5220,青木 蓮,2,24,52,1,0,0.14,6.45,51.46,66.99,5.34,36.73,45.92,36,52,36.36,54.55
2025-09-11,2,3,2025-09-11 11:45:00,5,第41回日本モーターボート選手会会長賞,1,4252,松下 哲也,3,42,51,0,0,0.18,4.22,23.46,35.8,6.17,50,66.67,31.25,56.25,33.33,58.33
2025-09-11,2,3,2025-09-11 11:45:00,5,第41回日本モーターボート選手会会長賞,2,3406,中里 英夫,2,57,52.9,0,0,0.18,5.83,39.47,62.28,4.77,25.81,48.39,4.35,17.39,17.65,47.06
2025-09-11,2,3,2025-09-11 11:45:00,5,第41回日本モーターボート選手会会長賞,3,3361,岡部 浩,3,56,52.1,0,0,0.19,3.49,11.59,21.74,0,0,0,21.74,47.83,33.33,33.33
2025-09-11,2,3,2025-09-11 11:45:00,5,第41回日本モーターボート選手会会長賞,4,4977,馬野 耀,2,31,53.7,0,0,0.18,5.89,39.05,61.9,5.29,28.57,57.14,50,71.43,22.73,36.36
2025-09-11,2,3,2025-09-11 11:45:00,5,第41回日本モーターボート選手会会長賞,5,4225,土屋 千明,1,43,46.5,0,0,0.17,6.62,44.87,70.51,5.7,33.93,58.93,52,60,42.11,57.89
2025-09-11,2,3,2025-09-11 11:45:00,5,第41回日本モーターボート選手会会長賞,6,4311,岡村 仁,1,41,52.9,0,0,0.17,6.44,47.06,72.94,8.11,55.56,77.78,53.33,80,19.05,28.57
2025-09-11,2,4,2025-09-11 12:14:00,5,第41回日本モーターボート選手会会長賞,1,4813,宮内 直哉,3,35,52.1,0,0,0.2,4.22,22.11,35.79,4.59,23.53,47.06,37.5,62.5,50,62.5
2025-09-11,2,4,2025-09-11 12:14:00,5,第41回日本モーターボート選手会会長賞,2,3900,香川 素子,2,48,47.4,1,0,0.18,6.49,51.95,68.83,6.56,43.75,75,58.06,67.74,25,50
2025-09-11,2,4,2025-09-11 12:14:00,5,第41回日本モーターボート選手会会長賞,3,4704,河野 大,1,37,51.5,0,0,0.16,6.31,47.11,61.98,0,0,0,23.08,42.31,28.57,42.86
2025-09-11,2,4,2025-09-11 12:14:00,5,第41回日本モーターボート選手会会長賞,4,4788,小池 哲也,1,36,53.1,0,0,0.15,5.74,39.47,54.39,6.24,42.86,71.43,41.67,45.83,25,50
2025-09-11,2,4,2025-09-11 12:14:00,5,第41回日本モーターボート選手会会長賞,5,4318,桑原 将光,2,41,52,1,0,0.16,4.97,29.09,50,6.05,37.93,65.52,13.04,26.09,28.57,50
2025-09-11,2,4,2025-09-11 12:14:00,5,第41回日本モーターボート選手会会長賞,6,3414,加瀬 智宏,3,55,55.9,0,0,0.15,4.57,28,37.33,5.4,26.67,53.33,40,40,31.82,40.91
2025-09-11,2,5,2025-09-11 12:44:00,5,第41回日本モーターボート選手会会長賞,1,4538,笠置 博之,2,35,53.7,0,0,0.15,5.54,39.29,50.89,4.88,36,44,24,44,43.75,56.25
2025-09-11,2,5,2025-09-11 12:44:00,5,第41回日本モーターボート選手会会長賞,2,4665,加藤 啓太,3,41,52,1,0,0.18,3.71,10.53,26.32,3.75,14.29,28.57,43.48,56.52,6.25,25
2025-09-11,2,5,2025-09-11 12:44:00,5,第41回日本モーターボート選手会会長賞,3,3742,宮地 秀祈,3,51,52,0,0,0.18,4.26,16.22,39.19,4,16.67,33.33,37.5,50,20,33.33
2025-09-11,2,5,2025-09-11 12:44:00,5,第41回日本モーターボート選手会会長賞,4,4230,濱崎 直矢,1,42,53.4,1,0,0.14,6.77,49.12,64.04,5.91,40.52,60.34,20,20,19.05,19.05
2025-09-11,2,5,2025-09-11 12:44:00,5,第41回日本モーターボート選手会会長賞,5,3566,川添 英正,3,55,52.3,0,0,0.19,4.86,24.75,49.5,5.3,20,60,26.92,46.15,35.29,52.94
2025-09-11,2,5,2025-09-11 12:44:00,5,第41回日本モーターボート選手会会長賞,6,3947,寺本 昇平,3,49,50,0,0,0.17,4.71,23.76,46.53,5.37,32.65,48.98,46.15,73.08,21.74,34.78
2025-09-11,2,6,2025-09-11 13:14:00,5,第41回日本モーターボート選手会会長賞,1,5061,中村 駿平,3,28,52,0,0,0.17,3.42,17.54,28.07,2.57,0,8.7,33.33,53.33,23.08,42.31
2025-09-11,2,6,2025-09-11 13:14:00,5,第41回日本モーターボート選手会会長賞,2,4700,金子 和之,1,38,52.1,0,0,0.16,5.96,42.34,55.86,5.76,42.75,57.25,20,33.33,35.71,50
2025-09-11,2,6,2025-09-11 13:14:00,5,第41回日本モーターボート選手会会長賞,3,4395,下河 雅史,2,39,53.7,1,0,0.17,4.7,24.69,45.68,5.67,33.33,66.67,29.17,33.33,38.46,38.46
2025-09-11,2,6,2025-09-11 13:14:00,5,第41回日本モーターボート選手会会長賞,4,4930,佐藤 悠,2,29,52.7,1,0,0.14,6.07,43.97,62.07,5.56,37.04,51.85,0,14.29,20,40
2025-09-11,2,6,2025-09-11 13:14:00,5,第41回日本モーターボート選手会会長賞,5,3489,大場 敏,2,58,52,0,0,0.15,5.82,36.43,61.24,6.63,47.92,72.92,43.75,56.25,12,36
2025-09-11,2,6,2025-09-11 13:14:00,5,第41回日本モーターボート選手会会長賞,6,4011,堀之内 紀代子,3,46,46.5,1,0,0.17,6.35,47.79,66.37,6.1,40,60,40,46.67,39.13,43.48
2025-09-11,2,7,2025-09-11 13:45:00,5,第41回日本モーターボート選手会会長賞,1,4903,吉田 凌太朗,1,31,52,0,0,0.15,6.58,48.76,68.6,0,0,0,43.75,50,19.05,38.1
2025-09-11,2,7,2025-09-11 13:45:00,5,第41回日本モーターボート選手会会長賞,2,5269,山口 晃朋,3,24,52,0,0,0.15,5.59,33.33,56.25,3.23,14.29,17.14,26.09,39.13,55,75
2025-09-11,2,7,2025-09-11 13:45:00,5,第41回日本モーターボート選手会会長賞,3,4589,塩崎 桐加,3,33,50.7,1,0,0.17,5.73,44.44,58.02,0,0,0,22.73,40.91,13.64,22.73
2025-09-11,2,7,2025-09-11 13:45:00,5,第41回日本モーターボート選手会会長賞,4,4491,田中 堅,3,38,51.5,1,0,0.19,4.45,19.39,36.73,5.09,29.41,50,24,40,20,48
2025-09-11,2,7,2025-09-11 13:45:00,5,第41回日本モーターボート選手会会長賞,5,4182,吉田 和仁,3,41,55.2,1,0,0.16,4.3,17.39,35.87,4.88,41.18,41.18,25,40,41.18,52.94
2025-09-11,2,7,2025-09-11 13:45:00,5,第41回日本モーターボート選手会会長賞,6,5399,長野 未来,4,23,44.5,0,0,,1.09,0,0,0,0,0,24,40,50,59.09
2025-09-11,2,8,2025-09-11 14:16:00,5,第41回日本モーターボート選手会会長賞,1,4193,郷原 章平,2,44,52,1,0,0.16,5.85,46.51,58.14,5.71,42.86,42.86,50,75,46.67,66.67
2025-09-11,2,8,2025-09-11 14:16:00,5,第41回日本モーターボート選手会会長賞,2,3582,吉川 昭男,2,52,52.6,0,0,0.17,6.36,50.85,64.41,5.46,38.46,57.69,53.57,67.86,50,75
2025-09-11,2,8,2025-09-11 14:16:00,5,第41回日本モーターボート選手会会長賞,3,4128,川口 貴久,3,45,54.8,0,0,0.15,3.96,21.15,34.62,5.62,38.24,61.76,31.25,50,52,80
2025-09-11,2,8,2025-09-11 14:16:00,5,第41回日本モーターボート選手会会長賞,4,5310,土屋 蘭,3,20,47,0,0,0.22,3.35,9.68,20.97,0,0,0,23.81,42.86,31.25,62.5
2025-09-11,2,8,2025-09-11 14:16:00,5,第41回日本モーターボート選手会会長賞,5,4535,北山 康介,1,35,52,0,0,0.13,6.98,58.43,76.4,7.33,72.22,72.22,33.33,50,26.67,40
